,lon,lat,index,point_in_time,od_id,seq,flink,tlink,turn,flink_len,sum_len,facil,road_type,link_type,light,lane,outlink_cnt,zone,track_in_stamp,track_in_date,track_in_time,track_speed,track_travel_time,track_sum_travel_time,static_spd,hq_speed,ol_rot_spd,ol_spd,svc_name
51513784,127.01319444444451,37.49580555555556,5,234309,20190430B03557318,59,2023469,2009530,3,1140,27680,0,6,32768,0,3,2,11650530,1556635382,20190430,234302,450,91,4280,40,0,30,30,0
51513785,127.0132222222222,37.49572222222222,6,234311,20190430B03557318,59,2023469,2009530,3,1140,27680,0,6,32768,0,3,2,11650530,1556635382,20190430,234302,450,91,4280,40,0,30,30,0
51513786,127.0132222222222,37.49572222222222,0,234311,20190430B03557318,60,2009530,2009529,3,250,27930,0,6,32768,4,3,1,11650530,1556635391,20190430,234311,420,21,4301,41,0,35,35,0
51513787,127.0132777777778,37.49552777777778,1,234312,20190430B03557318,60,2009530,2009529,3,250,27930,0,6,32768,4,3,1,11650530,1556635391,20190430,234311,420,21,4301,41,0,35,35,0
51513788,127.0132777777778,37.4955,2,234313,20190430B03557318,60,2009530,2009529,3,250,27930,0,6,32768,4,3,1,11650530,1556635391,20190430,234311,420,21,4301,41,0,35,35,0
51513789,127.0132777777778,37.4955,0,234313,20190430B03557318,61,2009529,2021896,3,250,28180,0,6,32768,0,3,1,11650530,1556635393,20190430,234313,439,20,4321,47,0,44,44,0
51513790,127.0133333333333,37.49530555555555,1,234314,20190430B03557318,61,2009529,2021896,3,250,28180,0,6,32768,0,3,1,11650530,1556635393,20190430,234313,439,20,4321,47,0,44,44,0
51513791,127.0133333333333,37.49525,2,234315,20190430B03557318,61,2009529,2021896,3,250,28180,0,6,32768,0,3,1,11650530,1556635393,20190430,234313,439,20,4321,47,0,44,44,0
51513792,127.0133333333333,37.49525,0,234315,20190430B03557318,62,2021896,2021895,3,160,28340,0,6,32768,0,3,2,11650530,1556635395,20190430,234315,475,12,4333,37,0,34,34,0
51513793,127.01336111111108,37.495111111111115,1,234316,20190430B03557318,62,2021896,2021895,3,160,28340,0,6,32768,0,3,2,11650530,1556635395,20190430,234315,475,12,4333,37,0,34,34,0
51513794,127.01336111111108,37.495111111111115,0,234317,20190430B03557318,63,2021895,2008223,3,890,29230,0,6,32768,0,3,2,11650530,1556635397,20190430,234317,381,84,4417,30,0,37,37,0
51513795,127.0134166666667,37.49491666666667,1,234318,20190430B03557318,63,2021895,2008223,3,890,29230,0,6,32768,0,3,2,11650530,1556635397,20190430,234317,381,84,4417,30,0,37,37,0
51513796,127.0134444444444,37.49475,2,234320,20190430B03557318,63,2021895,2008223,3,890,29230,0,6,32768,0,3,2,11650530,1556635397,20190430,234317,381,84,4417,30,0,37,37,0
51513797,127.0135,37.494555555555564,3,234322,20190430B03557318,63,2021895,2008223,3,890,29230,0,6,32768,0,3,2,11650530,1556635397,20190430,234317,381,84,4417,30,0,37,37,0
51513798,127.01352777777781,37.49436111111111,4,234323,20190430B03557318,63,2021895,2008223,3,890,29230,0,6,32768,0,3,2,11650530,1556635397,20190430,234317,381,84,4417,30,0,37,37,0
51513799,127.0135555555556,37.49433333333333,5,234325,20190430B03557318,63,2021895,2008223,3,890,29230,0,6,32768,0,3,2,11650530,1556635397,20190430,234317,381,84,4417,30,0,37,37,0
51513800,127.0135555555556,37.49433333333333,0,234325,20190430B03557318,64,2008223,2008214,3,200,29430,0,6,32768,0,3,2,11650531,1556635405,20190430,234325,20,357,4774,32,0,38,24,0
51513801,127.0135833333333,37.49413888888889,1,234400,20190430B03557318,64,2008223,2008214,3,200,29430,0,6,32768,0,3,2,11650531,1556635405,20190430,234325,20,357,4774,32,0,38,24,0
51513802,127.0135833333333,37.49413888888889,0,234401,20190430B03557318,65,2008214,2008229,3,350,29780,0,6,4,0,3,2,11650530,1556635441,20190430,234401,268,47,4821,28,0,22,22,0
51513803,127.01361111111109,37.49394444444444,1,234403,20190430B03557318,65,2008214,2008229,3,350,29780,0,6,4,0,3,2,11650530,1556635441,20190430,234401,268,47,4821,28,0,22,22,0
51513804,127.0136388888889,37.49383333333333,2,234405,20190430B03557318,65,2008214,2008229,3,350,29780,0,6,4,0,3,2,11650530,1556635441,20190430,234401,268,47,4821,28,0,22,22,0
51513805,127.0136388888889,37.49383333333333,0,234405,20190430B03557318,66,2008229,2008198,1,150,29930,0,6,4,4,3,2,11650530,1556635445,20190430,234405,420,13,4834,42,0,42,37,0
51513806,127.0136388888889,37.493694444444436,1,234406,20190430B03557318,66,2008229,2008198,1,150,29930,0,6,4,4,3,2,11650530,1556635445,20190430,234405,420,13,4834,42,0,42,37,0
51513807,127.0136388888889,37.493694444444436,0,234407,20190430B03557318,67,2008198,2008227,3,190,30120,0,6,4,0,3,1,11650530,1556635447,20190430,234407,294,23,4857,42,0,30,30,0
51513808,127.01386111111108,37.49375,1,234409,20190430B03557318,67,2008198,2008227,3,190,30120,0,6,4,0,3,1,11650530,1556635447,20190430,234407,294,23,4857,42,0,30,30,0
51513809,127.01386111111108,37.49375,0,234409,20190430B03557318,68,2008227,2009446,3,300,30420,0,6,4,0,3,1,11650531,1556635449,20190430,234409,393,27,4884,43,0,44,44,0
51513810,127.0140833333333,37.49380555555555,1,234410,20190430B03557318,68,2008227,2009446,3,300,30420,0,6,4,0,3,1,11650531,1556635449,20190430,234409,393,27,4884,43,0,44,44,0
51513811,127.01419444444441,37.49383333333333,2,234411,20190430B03557318,68,2008227,2009446,3,300,30420,0,6,4,0,3,1,11650531,1556635449,20190430,234409,393,27,4884,43,0,44,44,0
51513812,127.01419444444441,37.49383333333333,0,234412,20190430B03557318,69,2009446,2009460,3,120,30540,0,6,32768,0,3,2,11650531,1556635452,20190430,234412,443,10,4894,31,0,47,41,0
51513813,127.0143055555556,37.49388888888889,1,234413,20190430B03557318,69,2009446,2009460,3,120,30540,0,6,32768,0,3,2,11650531,1556635452,20190430,234412,443,10,4894,31,0,47,41,0
51513814,127.0143055555556,37.49388888888889,0,234413,20190430B03557318,70,2009460,2009470,3,1200,31740,0,6,32768,0,3,2,11650531,1556635453,20190430,234413,454,95,4989,29,0,53,53,0
51513815,127.0145277777778,37.49394444444444,1,234414,20190430B03557318,70,2009460,2009470,3,1200,31740,0,6,32768,0,3,2,11650531,1556635453,20190430,234413,454,95,4989,29,0,53,53,0
51513816,127.01475,37.494,2,234416,20190430B03557318,70,2009460,2009470,3,1200,31740,0,6,32768,0,3,2,11650531,1556635453,20190430,234413,454,95,4989,29,0,53,53,0
51513817,127.0149722222222,37.49408333333334,3,234417,20190430B03557318,70,2009460,2009470,3,1200,31740,0,6,32768,0,3,2,11650531,1556635453,20190430,234413,454,95,4989,29,0,53,53,0
51513818,127.0151666666667,37.49413888888889,4,234419,20190430B03557318,70,2009460,2009470,3,1200,31740,0,6,32768,0,3,2,11650531,1556635453,20190430,234413,454,95,4989,29,0,53,53,0
51513819,127.0153888888889,37.49419444444445,5,234420,20190430B03557318,70,2009460,2009470,3,1200,31740,0,6,32768,0,3,2,11650531,1556635453,20190430,234413,454,95,4989,29,0,53,53,0
51513820,127.0155833333333,37.494277777777775,6,234422,20190430B03557318,70,2009460,2009470,3,1200,31740,0,6,32768,0,3,2,11650531,1556635453,20190430,234413,454,95,4989,29,0,53,53,0
51513821,127.0155833333333,37.494277777777775,0,234422,20190430B03557318,71,2009470,2021112,3,1050,32790,0,6,32768,0,3,2,11650531,1556635462,20190430,234422,486,78,5067,35,0,59,59,0
51513822,127.01580555555559,37.49433333333333,1,234423,20190430B03557318,71,2009470,2021112,3,1050,32790,0,6,32768,0,3,2,11650531,1556635462,20190430,234422,486,78,5067,35,0,59,59,0
51513823,127.01602777777781,37.494388888888885,2,234424,20190430B03557318,71,2009470,2021112,3,1050,32790,0,6,32768,0,3,2,11650531,1556635462,20190430,234422,486,78,5067,35,0,59,59,0
51513824,127.0162222222222,37.49447222222222,3,234425,20190430B03557318,71,2009470,2021112,3,1050,32790,0,6,32768,0,3,2,11650531,1556635462,20190430,234422,486,78,5067,35,0,59,59,0
51513825,127.0164444444444,37.49452777777778,4,234427,20190430B03557318,71,2009470,2021112,3,1050,32790,0,6,32768,0,3,2,11650531,1556635462,20190430,234422,486,78,5067,35,0,59,59,0
51513826,127.0166666666667,37.49458333333333,5,234428,20190430B03557318,71,2009470,2021112,3,1050,32790,0,6,32768,0,3,2,11650531,1556635462,20190430,234422,486,78,5067,35,0,59,59,0
51513827,127.0167222222222,37.49461111111111,6,234429,20190430B03557318,71,2009470,2021112,3,1050,32790,0,6,32768,0,3,2,11650531,1556635462,20190430,234422,486,78,5067,35,0,59,59,0
51513828,127.0167222222222,37.49461111111111,0,234430,20190430B03557318,72,2021112,2017671,3,310,33100,0,6,32768,0,3,2,11650531,1556635470,20190430,234430,642,17,5084,51,0,61,61,0
51513829,127.0169166666667,37.49466666666667,1,234430,20190430B03557318,72,2021112,2017671,3,310,33100,0,6,32768,0,3,2,11650531,1556635470,20190430,234430,642,17,5084,51,0,61,61,0
51513830,127.0170277777778,37.494722222222215,2,234431,20190430B03557318,72,2021112,2017671,3,310,33100,0,6,32768,0,3,2,11650531,1556635470,20190430,234430,642,17,5084,51,0,61,61,0
51513831,127.0170277777778,37.494722222222215,0,234432,20190430B03557318,73,2017671,4410118,3,510,33610,0,6,32768,3,3,2,11650531,1556635472,20190430,234432,678,27,5111,45,0,54,54,0
51513832,127.01725,37.494777777777784,1,234432,20190430B03557318,73,2017671,4410118,3,510,33610,0,6,32768,3,3,2,11650531,1556635472,20190430,234432,678,27,5111,45,0,54,54,0
51513833,127.0174722222222,37.49483333333333,2,234433,20190430B03557318,73,2017671,4410118,3,510,33610,0,6,32768,3,3,2,11650531,1556635472,20190430,234432,678,27,5111,45,0,54,54,0
51513834,127.0175833333333,37.49488888888889,3,234434,20190430B03557318,73,2017671,4410118,3,510,33610,0,6,32768,3,3,2,11650531,1556635472,20190430,234432,678,27,5111,45,0,54,54,0
51513835,127.0175833333333,37.49488888888889,0,234434,20190430B03557318,74,4410118,2009493,3,280,33890,0,6,32768,0,3,2,11650531,1556635474,20190430,234434,628,16,5127,45,0,58,58,0
51513836,127.0178055555556,37.494944444444435,1,234434,20190430B03557318,74,4410118,2009493,3,280,33890,0,6,32768,0,3,2,11650531,1556635474,20190430,234434,628,16,5127,45,0,58,58,0
51513837,127.01788888888892,37.494972222222216,2,234435,20190430B03557318,74,4410118,2009493,3,280,33890,0,6,32768,0,3,2,11650531,1556635474,20190430,234434,628,16,5127,45,0,58,58,0
51513838,127.01788888888892,37.494972222222216,0,234436,20190430B03557318,75,2009493,2021114,3,570,34460,0,6,32768,0,3,1,11650531,1556635476,20190430,234436,682,30,5157,57,0,48,48,0
51513839,127.01811111111108,37.49502777777778,1,234437,20190430B03557318,75,2009493,2021114,3,570,34460,0,6,32768,0,3,1,11650531,1556635476,20190430,234436,682,30,5157,57,0,48,48,0
51513840,127.01830555555559,37.495111111111115,2,234438,20190430B03557318,75,2009493,2021114,3,570,34460,0,6,32768,0,3,1,11650531,1556635476,20190430,234436,682,30,5157,57,0,48,48,0
51513841,127.0185,37.49516666666667,3,234439,20190430B03557318,75,2009493,2021114,3,570,34460,0,6,32768,0,3,1,11650531,1556635476,20190430,234436,682,30,5157,57,0,48,48,0
51513842,127.0185,37.49516666666667,0,234439,20190430B03557318,76,2021114,2021119,3,500,34960,0,6,32768,0,3,2,11650531,1556635479,20190430,234439,763,24,5181,39,0,53,53,0
51513843,127.0187222222222,37.49522222222222,1,234439,20190430B03557318,76,2021114,2021119,3,500,34960,0,6,32768,0,3,2,11650531,1556635479,20190430,234439,763,24,5181,39,0,53,53,0
51513844,127.0189166666667,37.49527777777778,2,234440,20190430B03557318,76,2021114,2021119,3,500,34960,0,6,32768,0,3,2,11650531,1556635479,20190430,234439,763,24,5181,39,0,53,53,0
51513845,127.01902777777781,37.49533333333333,3,234441,20190430B03557318,76,2021114,2021119,3,500,34960,0,6,32768,0,3,2,11650531,1556635479,20190430,234439,763,24,5181,39,0,53,53,0
51513846,127.01902777777781,37.49533333333333,0,234441,20190430B03557318,77,2021119,2021116,3,1020,35980,0,6,32768,0,3,2,11650531,1556635481,20190430,234441,733,50,5231,56,0,64,64,0
51513847,127.01925,37.49538888888889,1,234442,20190430B03557318,77,2021119,2021116,3,1020,35980,0,6,32768,0,3,2,11650531,1556635481,20190430,234441,733,50,5231,56,0,64,64,0
51513848,127.01947222222219,37.49544444444444,2,234443,20190430B03557318,77,2021119,2021116,3,1020,35980,0,6,32768,0,3,2,11650531,1556635481,20190430,234441,733,50,5231,56,0,64,64,0
51513849,127.01969444444441,37.49552777777778,3,234444,20190430B03557318,77,2021119,2021116,3,1020,35980,0,6,32768,0,3,2,11650531,1556635481,20190430,234441,733,50,5231,56,0,64,64,0
51513850,127.01988888888891,37.49558333333334,4,234445,20190430B03557318,77,2021119,2021116,3,1020,35980,0,6,32768,0,3,2,11650531,1556635481,20190430,234441,733,50,5231,56,0,64,64,0
51513851,127.02011111111109,37.49563888888889,5,234446,20190430B03557318,77,2021119,2021116,3,1020,35980,0,6,32768,0,3,2,11650531,1556635481,20190430,234441,733,50,5231,56,0,64,64,0
51513852,127.02011111111109,37.49563888888889,0,234446,20190430B03557318,78,2021116,2025844,3,300,36280,0,6,32768,3,3,2,11650531,1556635486,20190430,234446,707,15,5246,53,0,61,61,0
51513853,127.0203333333333,37.49572222222222,1,234446,20190430B03557318,78,2021116,2025844,3,300,36280,0,6,32768,3,3,2,11650531,1556635486,20190430,234446,707,15,5246,53,0,61,61,0
51513854,127.02044444444451,37.49575,2,234447,20190430B03557318,78,2021116,2025844,3,300,36280,0,6,32768,3,3,2,11650531,1556635486,20190430,234446,707,15,5246,53,0,61,61,0
51513855,127.02044444444451,37.49575,0,234448,20190430B03557318,79,2025844,2025843,3,420,36700,0,6,32768,0,3,1,11650531,1556635488,20190430,234448,699,22,5268,59,0,57,57,0
51513856,127.02063888888891,37.49580555555556,1,234448,20190430B03557318,79,2025844,2025843,3,420,36700,0,6,32768,0,3,1,11650531,1556635488,20190430,234448,699,22,5268,59,0,57,57,0
51513857,127.02086111111109,37.495888888888885,2,234449,20190430B03557318,79,2025844,2025843,3,420,36700,0,6,32768,0,3,1,11650531,1556635488,20190430,234448,699,22,5268,59,0,57,57,0
51513858,127.02088888888892,37.495888888888885,3,234450,20190430B03557318,79,2025844,2025843,3,420,36700,0,6,32768,0,3,1,11650531,1556635488,20190430,234448,699,22,5268,59,0,57,57,0
51513859,127.02088888888892,37.495888888888885,0,234450,20190430B03557318,80,2025843,2010389,3,100,36800,0,6,32768,0,3,2,11650531,1556635490,20190430,234450,588,6,5274,40,0,56,56,0
51513860,127.021,37.49591666666667,1,234450,20190430B03557318,80,2025843,2010389,3,100,36800,0,6,32768,0,3,2,11650531,1556635490,20190430,234450,588,6,5274,40,0,56,56,0
51513861,127.021,37.49591666666667,0,234451,20190430B03557318,81,2010389,2008957,3,860,37660,0,6,32768,0,3,2,11650531,1556635491,20190430,234451,650,48,5322,56,0,51,51,0
51513862,127.02122222222219,37.49597222222222,1,234451,20190430B03557318,81,2010389,2008957,3,860,37660,0,6,32768,0,3,2,11650531,1556635491,20190430,234451,650,48,5322,56,0,51,51,0
51513863,127.0214166666667,37.496055555555564,2,234452,20190430B03557318,81,2010389,2008957,3,860,37660,0,6,32768,0,3,2,11650531,1556635491,20190430,234451,650,48,5322,56,0,51,51,0
51513864,127.02163888888892,37.49611111111111,3,234453,20190430B03557318,81,2010389,2008957,3,860,37660,0,6,32768,0,3,2,11650531,1556635491,20190430,234451,650,48,5322,56,0,51,51,0
51513865,127.0218611111111,37.49616666666667,4,234454,20190430B03557318,81,2010389,2008957,3,860,37660,0,6,32768,0,3,2,11650531,1556635491,20190430,234451,650,48,5322,56,0,51,51,0
51513866,127.0219166666667,37.496194444444434,5,234455,20190430B03557318,81,2010389,2008957,3,860,37660,0,6,32768,0,3,2,11650531,1556635491,20190430,234451,650,48,5322,56,0,51,51,0
51513867,127.0219166666667,37.496194444444434,0,234456,20190430B03557318,82,2008957,2017702,3,590,38250,0,6,32768,0,3,2,11650531,1556635496,20190430,234456,458,46,5368,41,0,40,40,0
51513868,127.02211111111109,37.49625,1,234457,20190430B03557318,82,2008957,2017702,3,590,38250,0,6,32768,0,3,2,11650531,1556635496,20190430,234456,458,46,5368,41,0,40,40,0
51513869,127.02233333333331,37.49633333333333,2,234459,20190430B03557318,82,2008957,2017702,3,590,38250,0,6,32768,0,3,2,11650531,1556635496,20190430,234456,458,46,5368,41,0,40,40,0
51513870,127.02252777777781,37.49638888888889,3,234500,20190430B03557318,82,2008957,2017702,3,590,38250,0,6,32768,0,3,2,11650531,1556635496,20190430,234456,458,46,5368,41,0,40,40,0
51513871,127.02252777777781,37.49638888888889,0,234500,20190430B03557318,83,2017702,2021121,3,810,39060,0,6,32768,0,3,1,11650531,1556635500,20190430,234500,440,66,5434,37,0,24,24,0
51513872,127.02275,37.496444444444435,1,234501,20190430B03557318,83,2017702,2021121,3,810,39060,0,6,32768,0,3,1,11650531,1556635500,20190430,234500,440,66,5434,37,0,24,24,0
51513873,127.0229722222222,37.49652777777778,2,234502,20190430B03557318,83,2017702,2021121,3,810,39060,0,6,32768,0,3,1,11650531,1556635500,20190430,234500,440,66,5434,37,0,24,24,0
51513874,127.0231666666667,37.496583333333334,3,234503,20190430B03557318,83,2017702,2021121,3,810,39060,0,6,32768,0,3,1,11650531,1556635500,20190430,234500,440,66,5434,37,0,24,24,0
51513875,127.02338888888892,37.49663888888889,4,234505,20190430B03557318,83,2017702,2021121,3,810,39060,0,6,32768,0,3,1,11650531,1556635500,20190430,234500,440,66,5434,37,0,24,24,0
51513876,127.02338888888892,37.49666666666667,5,234506,20190430B03557318,83,2017702,2021121,3,810,39060,0,6,32768,0,3,1,11650531,1556635500,20190430,234500,440,66,5434,37,0,24,24,0
51513877,127.02338888888892,37.49666666666667,0,234507,20190430B03557318,84,2021121,2008083,3,450,39510,0,6,32768,0,3,2,11650531,1556635507,20190430,234507,68,239,5673,25,0,21,21,0
51513878,127.0236111111111,37.49672222222222,1,234514,20190430B03557318,84,2021121,2008083,3,450,39510,0,6,32768,0,3,2,11650531,1556635507,20190430,234507,68,239,5673,25,0,21,21,0
51513879,127.0238333333333,37.49677777777778,2,234522,20190430B03557318,84,2021121,2008083,3,450,39510,0,6,32768,0,3,2,11650531,1556635507,20190430,234507,68,239,5673,25,0,21,21,0
51513880,127.02388888888892,37.49680555555555,3,234530,20190430B03557318,84,2021121,2008083,3,450,39510,0,6,32768,0,3,2,11650531,1556635507,20190430,234507,68,239,5673,25,0,21,21,0
51513881,127.02388888888892,37.49680555555555,0,234531,20190430B03557318,85,2008083,2021122,3,330,39840,0,6,32768,4,3,2,11650531,1556635531,20190430,234531,212,56,5729,32,0,29,33,0
51513882,127.02408333333331,37.49686111111111,1,234533,20190430B03557318,85,2008083,2021122,3,330,39840,0,6,32768,4,3,2,11650531,1556635531,20190430,234531,212,56,5729,32,0,29,33,0
51513883,127.02422222222219,37.49691666666666,2,234536,20190430B03557318,85,2008083,2021122,3,330,39840,0,6,32768,4,3,2,11650531,1556635531,20190430,234531,212,56,5729,32,0,29,33,0
51513884,127.02422222222219,37.49691666666666,0,234536,20190430B03557318,86,2021122,3808258,3,830,40670,0,6,32768,0,3,2,11650531,1556635536,20190430,234536,386,77,5806,31,0,37,37,0
51513885,127.02444444444441,37.49697222222222,1,234537,20190430B03557318,86,2021122,3808258,3,830,40670,0,6,32768,0,3,2,11650531,1556635536,20190430,234536,386,77,5806,31,0,37,37,0
51513886,127.0246666666667,37.49702777777778,2,234539,20190430B03557318,86,2021122,3808258,3,830,40670,0,6,32768,0,3,2,11650531,1556635536,20190430,234536,386,77,5806,31,0,37,37,0
51513887,127.0248611111111,37.49711111111111,3,234540,20190430B03557318,86,2021122,3808258,3,830,40670,0,6,32768,0,3,2,11650531,1556635536,20190430,234536,386,77,5806,31,0,37,37,0
51513888,127.0250833333333,37.49716666666666,4,234542,20190430B03557318,86,2021122,3808258,3,830,40670,0,6,32768,0,3,2,11650531,1556635536,20190430,234536,386,77,5806,31,0,37,37,0
51513889,127.02511111111109,37.49719444444445,5,234543,20190430B03557318,86,2021122,3808258,3,830,40670,0,6,32768,0,3,2,11650531,1556635536,20190430,234536,386,77,5806,31,0,37,37,0
51513890,127.02511111111109,37.49719444444445,0,234544,20190430B03557318,87,3808258,3954086,3,650,41320,0,6,32768,0,3,1,11650531,1556635544,20190430,234544,579,40,5846,40,0,36,36,0
51513891,127.02533333333331,37.49725,1,234545,20190430B03557318,87,3808258,3954086,3,650,41320,0,6,32768,0,3,1,11650531,1556635544,20190430,234544,579,40,5846,40,0,36,36,0
51513892,127.02552777777781,37.49730555555556,2,234546,20190430B03557318,87,3808258,3954086,3,650,41320,0,6,32768,0,3,1,11650531,1556635544,20190430,234544,579,40,5846,40,0,36,36,0
51513893,127.02575,37.497388888888885,3,234547,20190430B03557318,87,3808258,3954086,3,650,41320,0,6,32768,0,3,1,11650531,1556635544,20190430,234544,579,40,5846,40,0,36,36,0
51513894,127.02580555555559,37.497388888888885,4,234548,20190430B03557318,87,3808258,3954086,3,650,41320,0,6,32768,0,3,1,11650531,1556635544,20190430,234544,579,40,5846,40,0,36,36,0
51513895,127.02580555555559,37.497388888888885,0,234548,20190430B03557318,88,3954086,3954089,3,100,41420,0,6,4,0,3,2,11650531,1556635548,20190430,234548,623,6,5852,35,0,60,60,0
51513896,127.0259166666667,37.49741666666667,1,234548,20190430B03557318,88,3954086,3954089,3,100,41420,0,6,4,0,3,2,11650531,1556635548,20190430,234548,623,6,5852,35,0,60,60,0
51513897,127.0259166666667,37.49741666666667,0,234549,20190430B03557318,89,3954089,3808263,3,120,41540,0,6,4,0,3,1,11650531,1556635549,20190430,234549,637,7,5859,43,0,38,38,0
51513898,127.0260277777778,37.49747222222222,1,234549,20190430B03557318,89,3954089,3808263,3,120,41540,0,6,4,0,3,1,11650531,1556635549,20190430,234549,637,7,5859,43,0,38,38,0
51513899,127.0260277777778,37.49747222222222,0,234549,20190430B03557318,90,3808263,2009034,3,400,41940,0,6,32768,0,3,1,11650531,1556635549,20190430,234549,548,26,5885,36,0,31,31,0
51513900,127.02625,37.49752777777778,1,234550,20190430B03557318,90,3808263,2009034,3,400,41940,0,6,32768,0,3,1,11650531,1556635549,20190430,234549,548,26,5885,36,0,31,31,0
51513901,127.0264722222222,37.49758333333333,2,234551,20190430B03557318,90,3808263,2009034,3,400,41940,0,6,32768,0,3,1,11650531,1556635549,20190430,234549,548,26,5885,36,0,31,31,0
51513902,127.0264722222222,37.49758333333333,0,234552,20190430B03557318,91,2009034,3808542,3,380,42320,0,6,32768,0,3,2,11650520,1556635552,20190430,234552,387,35,5920,28,0,30,20,0
51513903,127.0266944444444,37.497638888888886,1,234553,20190430B03557318,91,2009034,3808542,3,380,42320,0,6,32768,0,3,2,11650520,1556635552,20190430,234552,387,35,5920,28,0,30,20,0
51513904,127.02686111111109,37.497694444444434,2,234555,20190430B03557318,91,2009034,3808542,3,380,42320,0,6,32768,0,3,2,11650520,1556635552,20190430,234552,387,35,5920,28,0,30,20,0
51513905,127.02686111111109,37.497694444444434,0,234556,20190430B03557318,92,3808542,2016225,3,150,42470,0,6,32768,0,3,2,11650520,1556635556,20190430,234556,299,18,5938,31,0,26,52,0
51513906,127.0270277777778,37.49775,1,234557,20190430B03557318,92,3808542,2016225,3,150,42470,0,6,32768,0,3,2,11650520,1556635556,20190430,234556,299,18,5938,31,0,26,52,0
51513907,127.0270277777778,37.49775,0,234557,20190430B03557318,93,2016225,2008221,3,350,42820,0,6,4,0,3,2,11650520,1556635557,20190430,234557,12,1049,6987,20,0,14,14,0
51513908,127.02725,37.49783333333333,1,234649,20190430B03557318,93,2016225,2008221,3,350,42820,0,6,4,0,3,2,11650520,1556635557,20190430,234557,12,1049,6987,20,0,14,14,0
51513909,127.0274166666667,37.49786111111111,2,234741,20190430B03557318,93,2016225,2008221,3,350,42820,0,6,4,0,3,2,11650520,1556635557,20190430,234557,12,1049,6987,20,0,14,14,0
51513910,127.0274166666667,37.49786111111111,0,234742,20190430B03557318,94,2008221,2008172,3,190,43010,0,6,4,4,4,2,11650520,1556635662,20190430,234742,244,28,7015,30,0,39,68,0
51513911,127.02761111111109,37.497944444444435,1,234744,20190430B03557318,94,2008221,2008172,3,190,43010,0,6,4,4,4,2,11650520,1556635662,20190430,234742,244,28,7015,30,0,39,68,0
51513912,127.02761111111109,37.497944444444435,0,234745,20190430B03557318,95,2008172,2016230,3,150,43160,0,6,4,0,3,1,11680640,1556635665,20190430,234745,279,19,7034,32,0,29,29,0
51513913,127.0277777777778,37.49797222222222,1,234746,20190430B03557318,95,2008172,2016230,3,150,43160,0,6,4,0,3,1,11680640,1556635665,20190430,234745,279,19,7034,32,0,29,29,0
51513914,127.0277777777778,37.49797222222222,0,234747,20190430B03557318,96,2016230,2016229,3,530,43690,0,6,4,0,3,1,11680640,1556635667,20190430,234747,357,53,7087,33,0,29,29,0
51513915,127.02799999999999,37.498055555555545,1,234748,20190430B03557318,96,2016230,2016229,3,530,43690,0,6,4,0,3,1,11680640,1556635667,20190430,234747,357,53,7087,33,0,29,29,0
51513916,127.02819444444441,37.498111111111115,2,234750,20190430B03557318,96,2016230,2016229,3,530,43690,0,6,4,0,3,1,11680640,1556635667,20190430,234747,357,53,7087,33,0,29,29,0
51513917,127.02833333333331,37.49816666666667,3,234752,20190430B03557318,96,2016230,2016229,3,530,43690,0,6,4,0,3,1,11680640,1556635667,20190430,234747,357,53,7087,33,0,29,29,0
51513918,127.02833333333331,37.49816666666667,0,234752,20190430B03557318,97,2016229,2020518,3,180,43870,0,6,4,0,4,1,11680640,1556635672,20190430,234752,507,13,7100,40,0,40,40,0
51513919,127.02852777777781,37.49822222222222,1,234753,20190430B03557318,97,2016229,2020518,3,180,43870,0,6,4,0,4,1,11680640,1556635672,20190430,234752,507,13,7100,40,0,40,40,0
51513920,127.02852777777781,37.49822222222222,0,234754,20190430B03557318,98,2020518,2008946,3,830,44700,0,6,32768,0,4,2,11680640,1556635674,20190430,234754,495,60,7160,28,0,33,33,0
51513921,127.0287222222222,37.49827777777778,1,234755,20190430B03557318,98,2020518,2008946,3,830,44700,0,6,32768,0,4,2,11680640,1556635674,20190430,234754,495,60,7160,28,0,33,33,0
51513922,127.0289444444444,37.49836111111111,2,234756,20190430B03557318,98,2020518,2008946,3,830,44700,0,6,32768,0,4,2,11680640,1556635674,20190430,234754,495,60,7160,28,0,33,33,0
51513923,127.0291666666667,37.49841666666666,3,234757,20190430B03557318,98,2020518,2008946,3,830,44700,0,6,32768,0,4,2,11680640,1556635674,20190430,234754,495,60,7160,28,0,33,33,0
51513924,127.02938888888892,37.49847222222222,4,234758,20190430B03557318,98,2020518,2008946,3,830,44700,0,6,32768,0,4,2,11680640,1556635674,20190430,234754,495,60,7160,28,0,33,33,0
51513925,127.02938888888892,37.4985,5,234800,20190430B03557318,98,2020518,2008946,3,830,44700,0,6,32768,0,4,2,11680640,1556635674,20190430,234754,495,60,7160,28,0,33,33,0
51513926,127.02938888888892,37.4985,0,234800,20190430B03557318,99,2008946,2008949,3,480,45180,0,6,32768,0,4,1,11680640,1556635680,20190430,234800,578,30,7190,33,0,22,22,0
51513927,127.0296111111111,37.49855555555555,1,234801,20190430B03557318,99,2008946,2008949,3,480,45180,0,6,32768,0,4,1,11680640,1556635680,20190430,234800,578,30,7190,33,0,22,22,0
51513928,127.0298333333333,37.49861111111111,2,234802,20190430B03557318,99,2008946,2008949,3,480,45180,0,6,32768,0,4,1,11680640,1556635680,20190430,234800,578,30,7190,33,0,22,22,0
